,tweet,class
32,I honestly don't understand why I even have a Twitter I mean who cares enough to see my s*** I might just delete my Facebook and all my social media no one knows me no one knows who I am I'm a ghost and even in the furry community no one knows nothing I stream for nothing,1
33,@CA__Shelton @JPagano81 I do get both arguments. There’s nothing that suggests tanking has been consistently successful in the NFL. The hope of a top 5 pick hinges on believing there’s a QB someone is willing to trade up for. This could be all for nothing if no one cares about anyone outside the top 2.,1
34,@turtleboo3 @kayleighmcenany @GilmartinSean Dont even with the pity party. No one cares anymore.,1
35,"TW// Food, ED  I know no one cares but today I eat a piece of pizza",1
36,no one cares ab roddy rich,1
37,"@raejohnston @CommBank They played games for 5 months with myself on loan protection claims I was trying to get in 2015, they can say they changed but never will!",1
38,no one cares but just in case someone is curious ad to why im not on here 😅,1
39,@eagles_winning @youhatedak @stephenasmith you an eagles fan no one cares about your opinion,1
40,@business No one cares ... your number of retweets says it all.,1
41,Sanrio overprices their products and literally no one cares at all because no one actually buys sanrio products you all buy bootlegs,1
42,Facebook is hilarious no one even cares about them anymore. It’s like watching a tiny rock fall off a mountain. By Facebook. We all know your a deep state deep throater,1
43,“charlotte sandars no one actually cares go get a life” HE BANNED ME you have to be making this up oh my god  https://t.co/0reaTgxdGb,1
44,"@LavishLife243 Yup. Others groups don’t care about that guilt trip/poor me victim mentality. How many times do we keep saying that complaining isn’t going to keep working, especially now cause these woke sjws keep on complaining about the dumbest shit. No one cares anymore, play the game right",1
45,@jojozrevenge i’m deactivating today and never coming back. i know no one cares but i just wanted to say i had so much fun here and made wonderful friendships. i’m ready to close this chapter of my life as a ”stan twitter Barb” see y’all on the next wave hope life treats y’all good ily &lt;3,1
46,please no one cares so stfu 😄,1
47,"Team Smackdown is the best women’s team ever assembled by WWE. Bianca, Liv and Ruby are the future, Nattie is solid and Bayley is one of the GOATs.  Team RAW is literally the opposite. Nia and Lana are crap wrestlers and no one cares about Lacey and Peyton. Only Shayna is great.",1
48,@drumpftsucks @sbs019 @Qtah17 You should worry about yourself. No one cares about your pity 😂. Again your resistance is led by a 47 year career politician. What a revolution!!! 😂😂😂. You just changed the world sweetheart maybe you’ll get a cookie 😂,1
49,"No se que quieren probar esos personajes que suben fotos a sus redes “mostrando” todo lo que compran de LV, Gucci, etc... un mensaje: NO ONE CARES DUDE 😂#growup",1
50,There is one pokemon I love so much that no one cares about is Watchog I love them so much  https://t.co/LdjSDq2buV,1
51,I know no one cares but I'm gonna be totally inactive because I realized that I'm not that good and focused with my studies and I want to try to practice managing my time properly and also my time in sleeping is not healthy and right anymore so byee muna siguro but I'll be back,1
52,? Brudda no one cares,1
53,@yotsuyaiba my passion is fueled by others caring  no one cares so i have no passion   no one cares about me so i have no passion to live,1
54,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary   ... No one cares!  Including me!  https://t.co/MVUIoxVZ7Z,1
55,@_Corbyn_ I invented a way for diesel engines not to produce greenhouse gas at all.  But no one cares about global warming  Or even air pollution.  It's just about money,1
56,"@DWUhlfelderLaw Quite honestly, once the rest of us are protected with a vaccine, no one cares what the trumpers do to themselves and their friends.",1
57,"@hustinswt that the songs are boring, they’re tired of the jesus songs, when its only one song, and they hate that he’s making music about his mistakes because “no one cares”. he can never do anything right 😖",1
58,no one cares abt boundaries,1
59,pls no one cares about my edit,1
60,@CNNPolitics It won’t be long and he shall be gone. No one cares about what he says.,1
61,"my idiotic brother really be out here putting a cardboard sign in the fridge telling us that the cake he bought is fking expensive and that if we want some, we have to text or call him first. FIRST OF ALL, bitch no one cares about your *expensive* cake, we dont want any. lol.",1
62,"ppl act like words cant change over time. no one cares if u called it that name years ago, stop doing it.",1
63,@misfitleaf Yuck. No one cares about that bully and scammer.  Taeyong scammer Taeyong bully Taeyong ugly Taeyong crimson chin Taeyong problematic,1
64,@lankzii No one cares bro,1
65,@lisamurkowski @gtconway3d TFW you try to arrive fashionably late and no one cares that you’ve arrived.,1
66,Different females twirling around on that buhahahhaa fully grown and can't leave the bed . No one cares .,1
67,@minkyuner we’re never getting out of this no one cares anymore 🚶🏻‍♀️,1
68,@ShootTheJayy_ No one cares 🙄,1
69,"#SurvivorSeries is such a bad ppv. No one cares about brand supremacy, and there’s no consequences to any of these matches",1
70,as always no one cares,1
71,@tacobell no one cares about ur dumb chalupas bring back the potatoes you whore.,1
72,@TODAYshow @TODAYshow @hodakotb  who cares? You have time for this nonsense but no time to warn people about the uptick re scammers and how they can hurt people financially and emotionally? Karma one day will find you for ignoring this!,1
73,I know no one cares about your fantasy team but by damn my team this year is so good  https://t.co/X9QfXBWrud,1
74,No one cares. That’s why.  End of story.  Next fucking question.,1
75,I have pics to post but at the same time I feel like it doesn’t even matter if I did Bc no one cares 🤩,1
76,"@ThoughtSlime @ReviewerRadical They killed one person in self defense that I can remember, while the right has killed hundreds over the years. But no one cares about that.",1
77,"@lizzetboo Why would i waste time doing a photo shoot with my friends when there’s so much more to do, also no one cares about anything on ig anyways",1
78,Always remember. No one cares what your max leg press is. That is all.,1
79,@AWeissmann_ no one cares what a corrupt dishonest attorney thinx..puke,1
80,@dyl_dough__ No one cares 💕,1
81,"@joestein1960 @KathrynD32 How judgemental  and heartless of you.  No one cares what you think, this is no place to air your lack of compassion. My heart goes out to you, Kathryn, my deepest condolences.",1
82,@artby_jinks @LauraWhitt32 It’s not that anyone assumed. It’s that no one cares.,1
83,@kaitlancollins No one cares... The media doesn't report anything honestly anyway.,1
84,"@cameron_rix @Vikkstar123 Firstly, no one cares. Secondly, only 14 LMAOOO",1
85,@sylviechi but i realized that i'm doing what i'm doing because it's.. what i'm passionate about. spreading agenda is fun even if it doesn't go the way i think it would. so i guess what i'm saying is that if u think that no one cares... it's wrong because at the very least... you care.,1
86,@PopCraveMusic @PopCrave no one cares about yts   IZONE ONEREELER COMEBACK  #IZONE_PANORAMA     #IZONE_Onereeler     #izone    #아이즈원    #アイズワン     @official_izone  https://t.co/GJM7CVcDUt,1
87,@killuaries I'm seeing way too much slander on her recently and it's not sitting right with me 😒 like no one cares bro,1
88,@h00chiemamma he ugly no one cares,1
89,Sometimes I be letting myself think no one cares about me,1
90,"@benbags I get the reason and complications, but it's a really bad look. The team is 9-0 and ranked 7, but the only thing people/media will talk about is BYU turning a P5 game down - no one cares about the reasons. All I’m saying is it’s a bad look for the team. #anyteamanytimeanywhere",1
91,BRUHHHHHH NO ONE CARES ANOUT THEM,1
92,ok i know no one cares but I'm on my science class and in gonna do a live tweet ig that's what u call it bcs i am so scared to get called again,1
93,"@unholycjunghi bio niya ""straight"" pre no one cares",1
94,i just love the feeling of how no one cares about me,1
95,@MarzDaTroller @factsdailyhoe @Lxrry_Bxrry @skaijackson @tylerthecreator No one cares,1
96,"I understand the need to feel like you’re getting attention but ma’am, no one cares. Truly.",1
97,why is it that everytime i snap blaze somehow i ask her to choose something for me. i just asked her to choose where i should hang my lights like?? kas pls realize no one cares,1
98,"Im Sick Of All These Dummies Talking About How The #Browns Won Ugly. A Win Is A Win &amp; That Is The Only Goal To Win. If We're Looking To The Playoffs, No One Talks About How You Win In Big Games cause If You Win All Your Playoff Games &amp; The SB Then Who Cares How You Won? You Won!",1
99,no because i already have one that cares about me alot lmao probably the 15th time hyung @sugakookiess_,1
0,"Watching The Crown made me realize what a dumpster fire piece of shit egotistical beta boy Prince Charles is,was and will always be. #TheCrown",1
1,@CodiSketchez I want his collarbones under my lips but we don’t always get what we want,1
2,@reddishbug Lewis no ganó 😪 pero ganó día lipa y the weekend,1
3,Yeah I think they're gonna make Lana the sole survivor......... #SurvivorSeries,1
4,"@ReallyAmerican1 I strongly suggest a rebranding somehow. ""Republican"" will always sound bad now.",1
5,@zkdlinmv ya its actually super cute it always gets me SOO hyped for the actual mv plus we dont ever rly get vlives afterwards of them explaining their songs so its as good as it gets :/ i hope he goes live on insta thoo,1
6,"""You always do that. Get your lazy butt up!""",1
7,you’re always so nice and I think you’re super talented!! you always have such a positive energy &amp; it’s gr8,1
8,Your mind was wired to believe that you are the best in whatever you do.   That is and never will be true.   There is always more to be learned.   There is always room to grow.   Don’t fall into the cognitive biases.,1
9,medbay kicking me out is so funny to me 😂😂😂 the gc name is literally inspired by me i’ll always be there whether you like it or not lmfao some people...,1
10,Always always put yourself first,1
11,We all know this look. This is the exact same look we always got from teachers in off reserve schools. Quite similar to the social worker superiority and genocidal nurse look. #Paternalism #ColonizerKnowsBest,1
12,"why is the tl always dead on the weekends but on the weekdays it’s $;29$,!1838!,!2&amp;2!!,@/!,&amp;28.&amp;.",1
13,And I’m here to you listen with a big jernt I have prepared for us. My friends my brothers. It’s always love I vent and cry then can do the same ❤️,1
14,"She's in love with the concept As if we're all just how she imagined We're in love, we just don't know it yet Well, tell me how I'm supposed to see the magic 'Cause I don't believe in it no more But I won't tell her, 'cause I always imagined It's easier if she thinks she won",1
15,Vitriol is always empirical evidence of no counter argument: It always tells much about the Sender; It always tells nil about the target.,1
